recency,frequency,weather_active,surge_multiplier,treatment,discount_value,converted,true_prob
13,15,0,1.19,2,0.2,1,0.551
7,19,0,1.17,2,0.2,0,0.7729999999999999
9,18,0,1.19,2,0.2,1,0.711
29,13,0,1.13,1,0.1,0,0.353
21,13,0,1.37,1,0.1,0,0.377
10,5,0,1.3,0,0.0,0,0.17000000000000004
16,9,0,1.37,1,0.1,0,0.28700000000000003
8,13,0,1.14,1,0.1,0,0.526
18,19,1,2.35,2,0.2,1,0.645
28,3,0,1.36,0,0.0,0,0.0
2,13,0,1.36,1,0.1,0,0.564
25,9,0,1.0,2,0.2,0,0.33000000000000007
19,2,0,1.19,0,0.0,0,0.0
30,15,0,1.11,0,0.0,0,0.389
17,19,0,1.21,2,0.2,1,0.6689999999999999
5,11,0,1.31,1,0.1,1,0.45899999999999996
11,20,0,1.04,2,0.2,1,0.786
17,3,0,1.08,2,0.2,0,0.218
29,13,0,1.12,1,0.1,1,0.3539999999999999
30,5,0,1.08,0,0.0,0,0.0
5,10,0,1.24,1,0.1,1,0.42600000000000005
11,16,0,1.26,2,0.2,1,0.6040000000000001
10,2,0,1.38,1,0.1,0,0.11200000000000003
2,8,1,1.88,1,0.1,1,0.412
4,6,0,1.27,0,0.0,0,0.273
22,9,0,1.39,1,0.1,0,0.2490000000000001
29,14,0,1.14,2,0.2,0,0.40800000000000003
17,17,1,1.59,2,0.2,1,0.651
21,6,0,1.25,0,0.0,0,0.10500000000000001
21,4,0,1.05,0,0.0,0,0.044999999999999984
20,2,1,2.13,0,0.0,0,0.0
20,17,0,1.37,1,0.1,1,0.5430000000000001
22,8,0,1.11,1,0.1,0,0.24700000000000003
26,19,0,1.3,2,0.2,0,0.57
9,1,0,1.26,0,0.0,0,0.02400000000000002
17,7,0,1.08,1,0.1,1,0.25000000000000006
13,13,0,1.31,1,0.1,1,0.45899999999999996
20,20,0,1.02,2,0.2,0,0.6980000000000001
13,2,0,1.29,0,0.0,0,0.02100000000000002
4,2,0,1.32,0,0.0,1,0.10800000000000001
27,6,1,2.49,0,0.0,0,0.02099999999999999
10,6,1,2.11,1,0.1,0,0.25899999999999995
14,6,1,1.96,0,0.0,0,0.20400000000000001
30,6,1,2.39,0,0.0,0,0.0010000000000000009
13,11,0,1.32,2,0.2,1,0.378
14,16,0,1.05,2,0.2,1,0.5950000000000001
14,9,0,1.26,1,0.1,1,0.31000000000000005
25,8,0,1.13,1,0.1,0,0.22700000000000004
23,11,0,1.36,1,0.1,0,0.306
4,9,0,1.07,1,0.1,0,0.41300000000000003
14,6,0,1.29,0,0.0,0,0.17099999999999999
27,10,0,1.12,1,0.1,0,0.2760000000000001
7,3,0,1.11,0,0.0,0,0.13899999999999998
28,3,0,1.12,1,0.1,0,0.05999999999999997
22,15,0,1.12,0,0.0,1,0.4680000000000001
7,1,0,1.1,0,0.0,0,0.06
4,6,0,1.14,0,0.0,1,0.28600000000000003
10,1,0,1.23,0,0.0,0,0.017000000000000015
3,1,0,1.1,0,0.0,0,0.1
27,5,0,1.25,2,0.2,0,0.22100000000000003
25,12,0,1.35,1,0.1,0,0.3249999999999999
27,9,0,1.09,1,0.1,0,0.24900000000000003
2,1,0,1.36,0,0.0,0,0.08400000000000002
3,2,1,2.39,0,0.0,0,0.11099999999999996
22,11,0,1.18,1,0.1,0,0.33
29,14,0,1.17,1,0.1,1,0.379
27,18,0,1.02,1,0.1,0,0.5479999999999999
20,3,1,1.88,0,0.0,0,0.032
15,11,0,1.16,1,0.1,1,0.374
16,16,0,1.24,2,0.2,1,0.556
9,13,0,1.32,1,0.1,0,0.498
29,7,0,1.11,1,0.1,0,0.17500000000000004
7,8,0,1.3,1,0.1,0,0.32
19,14,0,1.05,1,0.1,0,0.4650000000000001
22,1,0,1.18,0,0.0,0,0.0
29,4,0,1.23,0,0.0,0,0.0
23,13,0,1.15,1,0.1,0,0.387
11,6,0,1.02,0,0.0,0,0.228
4,12,0,1.13,1,0.1,1,0.5269999999999999
23,6,0,1.14,0,0.0,0,0.096
19,4,0,1.3,0,0.0,0,0.03999999999999998
10,4,0,1.38,0,0.0,0,0.12200000000000003
9,12,0,1.17,1,0.1,1,0.473
21,14,0,1.03,0,0.0,1,0.44700000000000006
26,16,0,1.02,2,0.2,0,0.4780000000000001
15,15,1,1.8,2,0.2,1,0.57
17,2,1,2.18,0,0.0,0,0.0
9,15,0,1.01,2,0.2,1,0.6090000000000001
27,6,0,1.23,0,0.0,0,0.046999999999999986
22,2,0,1.33,0,0.0,0,0.0
8,6,0,1.09,0,0.0,0,0.251
5,9,0,1.12,1,0.1,0,0.398
20,12,0,1.16,1,0.1,0,0.37399999999999994
30,8,1,1.95,1,0.1,1,0.21500000000000005
13,9,1,2.09,0,0.0,0,0.32100000000000006
1,14,0,1.39,1,0.1,1,0.611
4,3,0,1.2,0,0.0,0,0.16000000000000003
17,10,1,2.49,1,0.1,1,0.29900000000000004
27,2,0,1.35,0,0.0,0,0.0
8,15,0,1.07,2,0.2,1,0.6130000000000001
16,10,0,1.09,1,0.1,0,0.3450000000000001
4,2,1,1.99,0,0.0,0,0.14100000000000001
7,14,0,1.11,1,0.1,1,0.579
9,20,0,1.27,2,0.2,1,0.783
23,9,0,1.16,1,0.1,1,0.26600000000000007
24,10,0,1.37,1,0.1,0,0.2690000000000001
28,8,0,1.38,1,0.1,0,0.18400000000000002
12,5,1,2.19,0,0.0,0,0.161
9,17,0,1.09,2,0.2,1,0.6810000000000002
19,2,0,1.28,0,0.0,0,0.0
18,11,0,1.3,1,0.1,0,0.342
21,13,0,1.01,1,0.1,1,0.41300000000000003
17,11,0,1.37,1,0.1,1,0.34099999999999997
20,16,1,2.37,2,0.2,0,0.5030000000000001
11,16,0,1.1,2,0.2,0,0.6200000000000001
28,15,0,1.29,2,0.2,0,0.41500000000000004
25,20,0,1.29,2,0.2,0,0.621
8,8,1,2.43,1,0.1,0,0.29900000000000004
26,6,0,1.25,0,0.0,0,0.05499999999999999
16,1,0,1.14,0,0.0,0,0.0
20,17,1,1.95,2,0.2,0,0.5850000000000002
29,16,0,1.07,2,0.2,0,0.455
16,19,0,1.35,2,0.2,0,0.6649999999999999
29,20,0,1.25,2,0.2,1,0.585
1,19,0,1.02,2,0.2,0,0.848
5,11,1,2.15,1,0.1,0,0.475
18,10,0,1.35,1,0.1,1,0.3070000000000001
23,4,0,1.04,0,0.0,0,0.025999999999999968
6,9,0,1.03,1,0.1,0,0.397
9,5,0,1.06,0,0.0,0,0.20400000000000004
7,7,0,1.34,1,0.1,0,0.28400000000000003
26,13,0,1.19,1,0.1,1,0.365
23,9,1,2.38,1,0.1,1,0.24400000000000005
9,2,0,1.28,0,0.0,0,0.06200000000000003
2,18,0,1.09,2,0.2,1,0.7909999999999999
17,18,0,1.39,2,0.2,0,0.6109999999999999
29,2,1,2.28,0,0.0,0,0.0
28,15,0,1.2,2,0.2,0,0.42400000000000004
25,10,0,1.23,1,0.1,0,0.2770000000000001
12,11,0,1.19,1,0.1,0,0.401
18,18,0,1.11,2,0.2,1,0.629
6,13,0,1.04,2,0.2,1,0.5559999999999999
6,12,1,1.54,1,0.1,0,0.5659999999999998
7,8,1,1.6,1,0.1,0,0.39
12,10,0,1.28,1,0.1,0,0.3520000000000001
24,11,0,1.19,1,0.1,0,0.317
18,17,0,1.1,2,0.2,1,0.5900000000000002
24,16,0,1.11,2,0.2,1,0.4890000000000001
11,12,1,2.44,1,0.1,1,0.42599999999999993
3,5,0,1.07,0,0.0,0,0.263
22,14,0,1.39,2,0.2,0,0.401
7,16,0,1.11,2,0.2,1,0.659
17,4,0,1.01,0,0.0,0,0.08899999999999997
4,12,0,1.28,1,0.1,1,0.5119999999999999
1,8,0,1.18,1,0.1,0,0.392
7,1,1,2.39,0,0.0,0,0.031
6,14,0,1.01,1,0.1,0,0.599
11,13,0,1.07,1,0.1,1,0.503
15,5,0,1.18,0,0.0,0,0.132
25,4,1,1.92,0,0.0,0,0.017999999999999988
2,7,1,1.97,1,0.1,0,0.36300000000000004
24,20,0,1.25,2,0.2,0,0.635
13,13,1,2.41,1,0.1,1,0.44899999999999995
5,7,1,2.19,1,0.1,0,0.31100000000000005
1,12,0,1.3,1,0.1,0,0.5399999999999999
11,7,1,1.9,0,0.0,0,0.2800000000000001
15,17,0,1.15,0,0.0,0,0.6150000000000001
28,13,0,1.14,1,0.1,0,0.358
13,14,0,1.07,0,0.0,0,0.523
4,17,1,2.04,2,0.2,0,0.736
30,3,0,1.19,0,0.0,0,0.0
16,10,0,1.39,1,0.1,1,0.31500000000000006
11,14,0,1.26,1,0.1,1,0.524
9,15,0,1.13,2,0.2,0,0.5970000000000001
5,7,0,1.04,1,0.1,0,0.32600000000000007
3,1,0,1.26,0,0.0,0,0.08400000000000002
15,13,1,1.96,1,0.1,1,0.4739999999999999
24,17,1,1.98,2,0.2,1,0.542
3,11,0,1.11,1,0.1,1,0.499
30,12,0,1.01,1,0.1,0,0.3289999999999999
18,11,0,1.1,1,0.1,0,0.362
30,5,0,1.02,0,0.0,0,0.0
6,14,0,1.06,1,0.1,1,0.594
11,15,0,1.21,1,0.1,0,0.5690000000000001
11,12,0,1.34,2,0.2,0,0.43599999999999994
3,9,0,1.21,1,0.1,1,0.40900000000000003
16,19,0,1.12,2,0.2,1,0.688
3,7,0,1.24,1,0.1,0,0.32600000000000007
20,9,0,1.31,1,0.1,0,0.269
23,3,1,2.13,0,0.0,0,0.0
27,17,1,1.93,2,0.2,0,0.5170000000000001
5,5,0,1.37,1,0.1,0,0.23300000000000004
12,18,0,1.22,2,0.2,1,0.6779999999999999
10,2,0,1.33,0,0.0,0,0.047000000000000014
26,3,0,1.24,0,0.0,0,0.0
4,20,0,1.01,2,0.2,1,0.859
10,7,0,1.26,1,0.1,0,0.274
28,20,1,2.12,2,0.2,1,0.6079999999999999
3,14,0,1.13,1,0.1,1,0.617
20,13,0,1.12,1,0.1,1,0.40800000000000003
5,5,0,1.35,0,0.0,1,0.21500000000000002
23,6,1,2.19,0,0.0,0,0.091
1,18,1,1.75,2,0.2,1,0.835
19,20,0,1.19,2,0.2,0,0.6910000000000001
27,16,1,2.24,2,0.2,1,0.446
4,6,0,1.17,0,0.0,0,0.28300000000000003
24,18,0,1.17,2,0.2,0,0.563
17,20,1,2.45,2,0.2,0,0.6849999999999999
13,12,0,1.2,1,0.1,1,0.42999999999999994
18,15,1,2.34,2,0.2,0,0.4860000000000001
15,4,0,1.05,0,0.0,0,0.10499999999999998
21,14,0,1.19,1,0.1,1,0.43100000000000005
17,13,0,1.13,1,0.1,0,0.43699999999999994
6,7,0,1.25,1,0.1,0,0.29900000000000004
15,20,1,2.27,1,0.1,1,0.723
22,11,0,1.36,1,0.1,1,0.312
13,6,0,1.39,0,0.0,0,0.171
2,12,0,1.28,1,0.1,1,0.5319999999999999
12,7,0,1.24,1,0.1,0,0.264
4,20,0,1.21,2,0.2,1,0.839
18,17,1,2.39,2,0.2,1,0.5610000000000002
10,3,0,1.13,0,0.0,1,0.10700000000000001
17,13,0,1.38,1,0.1,0,0.4119999999999999
21,13,0,1.31,1,0.1,1,0.383
5,4,0,1.25,0,0.0,0,0.185
5,20,0,1.36,2,0.2,1,0.814
18,15,0,1.29,2,0.2,0,0.4910000000000001
5,20,1,2.09,2,0.2,1,0.8410000000000001
20,16,0,1.28,2,0.2,1,0.5120000000000001
3,18,0,1.0,2,0.2,1,0.7899999999999999
9,6,1,2.43,0,0.0,0,0.20699999999999993
7,20,0,1.11,2,0.2,1,0.819
10,19,0,1.35,2,0.2,1,0.725
26,8,1,2.38,1,0.1,0,0.196
28,15,0,1.05,2,0.2,0,0.43900000000000006
13,3,0,1.06,0,0.0,0,0.08399999999999999
15,9,0,1.17,1,0.1,0,0.31300000000000006
9,11,1,1.54,1,0.1,0,0.496
24,6,0,1.04,0,0.0,0,0.096
26,18,0,1.25,2,0.2,1,0.5349999999999999
14,3,0,1.3,0,0.0,0,0.04999999999999999
22,8,1,1.75,1,0.1,0,0.28300000000000003
26,20,0,1.19,2,0.2,1,0.621
28,10,0,1.06,1,0.1,0,0.2760000000000001
13,9,0,1.13,1,0.1,0,0.32900000000000007
6,12,0,1.04,1,0.1,0,0.5159999999999999
29,4,0,1.12,0,0.0,0,0.0
9,9,0,1.23,1,0.1,1,0.3470000000000001
29,2,1,1.85,0,0.0,0,0.0
15,11,0,1.21,1,0.1,0,0.369
12,3,0,1.09,0,0.0,0,0.091
7,9,0,1.23,1,0.1,0,0.36700000000000005
9,10,1,2.46,1,0.1,0,0.3640000000000001
18,5,1,2.11,0,0.0,0,0.10900000000000007
1,14,0,1.04,1,0.1,1,0.646
15,18,0,1.11,2,0.2,0,0.6589999999999999
17,12,0,1.28,1,0.1,1,0.3819999999999999
29,12,0,1.34,1,0.1,1,0.30199999999999994
12,18,0,1.09,2,0.2,0,0.691
10,16,0,1.16,2,0.2,1,0.6240000000000001
6,6,0,1.38,0,0.0,0,0.24200000000000002
19,1,0,1.16,0,0.0,0,0.0
2,19,0,1.02,2,0.2,1,0.838
6,9,0,1.11,1,0.1,0,0.389
25,7,0,1.2,1,0.1,0,0.19000000000000006
2,14,0,1.08,0,0.0,1,0.632
18,19,0,1.15,2,0.2,1,0.665
8,4,0,1.16,0,0.0,0,0.16399999999999998
3,5,0,1.07,0,0.0,0,0.263
18,13,0,1.38,1,0.1,1,0.402
15,18,0,1.33,2,0.2,1,0.6369999999999999
24,11,0,1.34,1,0.1,1,0.302
1,3,0,1.19,2,0.2,1,0.239
5,4,0,1.06,0,0.0,0,0.204
24,13,0,1.27,0,0.0,0,0.353
1,2,0,1.25,0,0.0,0,0.14500000000000002
20,4,1,2.0,0,0.0,0,0.06
14,9,1,1.86,1,0.1,0,0.35
12,6,0,1.06,0,0.0,0,0.214
22,1,0,1.31,0,0.0,0,0.0
24,9,0,1.17,1,0.1,0,0.25900000000000006
20,17,0,1.02,2,0.2,1,0.5780000000000002
28,19,0,1.01,2,0.2,1,0.579
21,7,0,1.2,2,0.2,0,0.278
12,4,0,1.09,0,0.0,0,0.13099999999999998
28,1,1,1.84,2,0.2,0,0.18000000000000002
23,3,0,1.26,0,0.0,0,0.0
9,4,0,1.18,2,0.2,0,0.24400000000000002
25,18,0,1.3,2,0.2,1,0.5399999999999999
1,1,0,1.04,0,0.0,0,0.126
29,8,1,2.29,1,0.1,0,0.18700000000000006
28,14,0,1.28,1,0.1,1,0.374
12,10,0,1.08,1,0.1,0,0.3720000000000001
17,12,0,1.25,1,0.1,0,0.3849999999999999
9,3,0,1.21,2,0.2,0,0.221
27,19,0,1.36,2,0.2,0,0.5539999999999999
28,14,0,1.35,1,0.1,0,0.367
12,9,0,1.23,1,0.1,1,0.32500000000000007
20,1,1,2.3,0,0.0,0,0.0
22,8,1,2.36,1,0.1,1,0.22200000000000003
15,16,0,1.33,2,0.2,0,0.557
10,8,0,1.07,1,0.1,0,0.32300000000000006
6,13,0,1.27,1,0.1,0,0.5329999999999999
21,15,1,2.04,2,0.2,1,0.48600000000000004
6,4,0,1.18,2,0.2,0,0.25
17,3,0,1.26,0,0.0,0,0.023999999999999994
9,12,0,1.23,1,0.1,1,0.46699999999999997
7,17,0,1.01,2,0.2,0,0.7090000000000001
25,10,0,1.25,1,0.1,0,0.2750000000000001
12,4,0,1.04,0,0.0,0,0.13599999999999998
10,11,0,1.23,1,0.1,0,0.41700000000000004
25,5,1,2.01,0,0.0,0,0.049000000000000016
19,11,0,1.26,0,0.0,0,0.324
25,10,0,1.31,1,0.1,0,0.2690000000000001
26,16,1,2.36,2,0.2,1,0.44400000000000006
30,5,0,1.1,0,0.0,0,0.0
7,1,0,1.31,0,0.0,0,0.03900000000000001
25,10,0,1.16,1,0.1,1,0.2840000000000001
29,16,1,2.01,2,0.2,1,0.461
4,4,0,1.02,0,0.0,0,0.218
19,2,0,1.03,0,0.0,0,0.0
10,20,1,1.78,2,0.2,1,0.822
8,1,0,1.15,0,0.0,0,0.04500000000000004
5,4,0,1.04,0,0.0,1,0.206
11,14,0,1.11,1,0.1,1,0.539
29,13,0,1.11,1,0.1,1,0.3549999999999999
19,9,0,1.19,1,0.1,0,0.28700000000000003
26,3,0,1.21,0,0.0,0,0.0
13,4,0,1.12,0,0.0,0,0.11799999999999997
13,9,0,1.35,1,0.1,0,0.30700000000000005
3,10,0,1.19,1,0.1,1,0.45100000000000007
6,7,0,1.11,2,0.2,0,0.31700000000000006
8,4,0,1.35,0,0.0,0,0.14499999999999996
25,15,0,1.0,2,0.2,0,0.45000000000000007
19,10,1,2.45,1,0.1,0,0.29100000000000015
14,7,0,1.24,1,0.1,1,0.252
1,9,0,1.18,1,0.1,0,0.43200000000000005
8,16,0,1.17,2,0.2,1,0.6430000000000001
19,6,0,1.2,0,0.0,0,0.13
14,1,0,1.22,0,0.0,0,0.0
3,12,0,1.34,1,0.1,0,0.5159999999999999
19,8,0,1.03,1,0.1,0,0.273
8,13,0,1.4,1,0.1,0,0.5
4,6,0,1.27,0,0.0,0,0.273
25,18,0,1.35,2,0.2,1,0.5349999999999999
7,19,0,1.27,2,0.2,1,0.7629999999999999
14,17,0,1.3,2,0.2,0,0.6100000000000001
23,1,0,1.34,0,0.0,0,0.0
19,14,0,1.02,1,0.1,0,0.4680000000000001
14,15,0,1.34,2,0.2,0,0.526
18,8,0,1.09,1,0.1,0,0.273
3,10,0,1.04,1,0.1,0,0.4660000000000001
26,17,0,1.32,2,0.2,0,0.4880000000000001
27,12,1,2.42,1,0.1,1,0.3059999999999999
19,17,0,1.25,2,0.2,0,0.5650000000000002
9,9,0,1.01,1,0.1,1,0.3690000000000001
3,10,0,1.32,2,0.2,1,0.43800000000000006
25,13,0,1.12,1,0.1,1,0.378
26,1,1,1.55,0,0.0,0,0.0
6,3,0,1.34,0,0.0,0,0.126
12,10,0,1.38,1,0.1,0,0.3420000000000001
4,11,0,1.1,2,0.2,0,0.49
17,9,0,1.26,1,0.1,0,0.29200000000000004
3,18,0,1.12,2,0.2,1,0.7779999999999999
2,16,0,1.13,2,0.2,1,0.7070000000000001
15,5,0,1.31,0,0.0,1,0.119
6,13,0,1.31,1,0.1,1,0.5289999999999999
30,3,0,1.28,0,0.0,0,0.0
1,11,0,1.29,1,0.1,0,0.501
26,14,0,1.3,1,0.1,0,0.384
17,10,1,2.33,0,0.0,0,0.29700000000000004
11,20,0,1.09,2,0.2,0,0.781
4,17,0,1.36,2,0.2,0,0.7040000000000001
3,5,1,2.44,0,0.0,0,0.22599999999999998
2,6,1,1.52,2,0.2,0,0.368
1,4,0,1.09,1,0.1,0,0.25499999999999995
5,4,0,1.31,0,0.0,0,0.179
6,19,0,1.37,2,0.2,1,0.7629999999999999
13,15,0,1.4,2,0.2,1,0.53
20,16,0,1.3,2,0.2,0,0.5100000000000001
12,3,0,1.06,0,0.0,1,0.094
25,16,1,1.94,2,0.2,1,0.49600000000000005
24,9,0,1.12,1,0.1,1,0.264
3,12,0,1.16,1,0.1,1,0.5339999999999999
8,8,0,1.05,1,0.1,0,0.33699999999999997
20,3,0,1.11,0,0.0,0,0.00899999999999998
4,6,1,1.54,0,0.0,0,0.346
18,10,0,1.38,1,0.1,1,0.30400000000000016
7,12,0,1.35,2,0.2,1,0.47499999999999987
4,14,0,1.19,1,0.1,1,0.601
7,7,0,1.34,1,0.1,0,0.28400000000000003
9,9,0,1.34,1,0.1,0,0.3360000000000001
30,13,0,1.13,1,0.1,0,0.347
21,12,0,1.28,1,0.1,1,0.3559999999999999
4,19,0,1.35,2,0.2,0,0.7849999999999999
4,2,0,1.23,0,0.0,0,0.11700000000000002
12,12,1,1.83,1,0.1,0,0.47699999999999987
15,16,0,1.35,2,0.2,0,0.555
14,2,0,1.3,2,0.2,0,0.18200000000000005
12,20,0,1.15,0,0.0,0,0.765
15,10,0,1.36,1,0.1,0,0.32400000000000007
1,11,0,1.11,1,0.1,1,0.519
20,13,0,1.34,1,0.1,1,0.386
28,13,0,1.36,1,0.1,1,0.33599999999999997
3,1,0,1.08,1,0.1,0,0.15400000000000003
15,18,0,1.08,2,0.2,0,0.6619999999999999
13,3,0,1.32,0,0.0,0,0.057999999999999996
6,6,1,1.97,0,0.0,1,0.283
27,20,0,1.03,2,0.2,1,0.627
26,7,0,1.05,1,0.1,1,0.199
24,4,1,2.33,0,0.0,0,0.0
11,17,0,1.24,2,0.2,1,0.6460000000000001
10,20,0,1.04,2,0.2,1,0.796
10,6,1,1.59,0,0.0,0,0.2809999999999999
8,14,0,1.34,1,0.1,0,0.546
14,14,0,1.33,1,0.1,1,0.487
3,1,0,1.0,0,0.0,0,0.11000000000000001
26,5,1,2.32,2,0.2,0,0.21600000000000005
11,18,0,1.13,2,0.2,0,0.697
1,10,0,1.32,1,0.1,1,0.4580000000000001
2,18,1,2.5,2,0.2,0,0.7499999999999999
23,14,0,1.37,1,0.1,0,0.395
13,14,1,2.28,2,0.2,0,0.502
4,15,0,1.18,2,0.2,1,0.642
19,8,1,1.79,2,0.2,0,0.34299999999999997
19,5,0,1.18,0,0.0,0,0.09200000000000003
16,9,0,1.03,1,0.1,0,0.32100000000000006
11,13,1,2.31,1,0.1,1,0.479
4,16,1,1.78,2,0.2,1,0.722
29,6,0,1.04,0,0.0,0,0.04600000000000001
7,20,0,1.25,2,0.2,1,0.8049999999999999
22,14,1,1.51,1,0.1,1,0.489
20,13,0,1.2,1,0.1,1,0.4
15,9,0,1.3,1,0.1,0,0.30000000000000004
19,4,0,1.15,0,0.0,0,0.05499999999999999
24,1,0,1.08,0,0.0,0,0.0
25,20,0,1.22,2,0.2,1,0.628
13,16,0,1.01,2,0.2,0,0.6090000000000001
25,18,0,1.21,2,0.2,1,0.5489999999999999
24,1,0,1.12,0,0.0,0,0.0
23,17,0,1.36,2,0.2,0,0.5140000000000001
15,6,0,1.02,0,0.0,0,0.18800000000000003
24,10,0,1.02,1,0.1,0,0.3040000000000001
21,1,0,1.37,0,0.0,0,0.0
11,17,0,1.1,2,0.2,0,0.6600000000000001
3,20,0,1.06,2,0.2,1,0.864
18,12,0,1.25,2,0.2,0,0.3789999999999999
9,16,0,1.02,2,0.2,1,0.6480000000000001
11,3,0,1.19,0,0.0,0,0.09100000000000003
16,19,0,1.27,2,0.2,1,0.6729999999999999
14,7,0,1.4,1,0.1,0,0.23600000000000004
2,18,0,1.16,2,0.2,0,0.7839999999999999
18,8,0,1.12,0,0.0,1,0.228
18,16,0,1.08,1,0.1,1,0.5520000000000002
20,5,0,1.19,0,0.0,0,0.08100000000000002
5,9,0,1.04,2,0.2,1,0.406
21,12,0,1.38,1,0.1,0,0.3459999999999999
30,9,0,1.3,1,0.1,0,0.21000000000000008
24,8,0,1.16,1,0.1,0,0.23000000000000004
25,4,0,1.11,0,0.0,0,0.0
14,20,0,1.27,2,0.2,1,0.733
17,11,0,1.0,1,0.1,0,0.378
2,13,0,1.31,1,0.1,1,0.569
22,5,0,1.37,0,0.0,0,0.04300000000000001
30,15,0,1.03,2,0.2,1,0.437
18,16,0,1.14,2,0.2,0,0.5460000000000002
11,16,0,1.01,2,0.2,0,0.6290000000000001
27,7,0,1.23,1,0.1,0,0.17500000000000004
26,1,0,1.1,0,0.0,0,0.0
3,3,0,1.15,0,0.0,0,0.17500000000000004
26,3,1,1.76,0,0.0,0,0.0
12,2,1,2.37,0,0.0,0,0.022999999999999993
17,8,0,1.33,2,0.2,0,0.293
23,19,0,1.19,2,0.2,0,0.611
3,19,1,2.32,1,0.1,1,0.798
6,1,0,1.15,0,0.0,0,0.06500000000000003
6,3,0,1.33,0,0.0,0,0.127
30,7,1,2.14,1,0.1,0,0.16599999999999998
25,3,0,1.07,0,0.0,0,0.0
12,18,1,2.44,2,0.2,1,0.6559999999999999
8,4,0,1.18,1,0.1,0,0.204
19,8,1,2.43,1,0.1,1,0.23300000000000004
20,2,1,1.58,0,0.0,0,0.021999999999999992
10,1,0,1.23,0,0.0,0,0.017000000000000015
17,9,0,1.2,2,0.2,1,0.326
7,20,0,1.29,2,0.2,0,0.8009999999999999
8,2,0,1.1,0,0.0,0,0.09
19,7,0,1.32,2,0.2,0,0.27
26,8,0,1.33,0,0.0,0,0.127
26,13,0,1.1,1,0.1,0,0.374
1,13,0,1.02,1,0.1,0,0.608
30,15,0,1.15,2,0.2,1,0.425
2,13,0,1.21,1,0.1,0,0.579
9,17,0,1.33,2,0.2,0,0.6570000000000001
5,15,0,1.3,1,0.1,0,0.62
2,11,0,1.16,1,0.1,1,0.504
19,17,0,1.38,2,0.2,1,0.5520000000000002
28,15,0,1.03,2,0.2,0,0.44100000000000006
12,4,0,1.37,0,0.0,0,0.10299999999999998
29,7,0,1.08,1,0.1,1,0.17800000000000005
19,1,0,1.06,0,0.0,0,0.0
9,19,0,1.05,2,0.2,1,0.765
4,2,0,1.3,0,0.0,0,0.11000000000000001
15,6,0,1.29,0,0.0,1,0.16100000000000003
29,2,0,1.32,0,0.0,0,0.0
19,7,0,1.15,1,0.1,0,0.23100000000000004
6,11,0,1.03,1,0.1,0,0.4770000000000001
18,1,0,1.16,0,0.0,0,0.0
16,7,0,1.11,1,0.1,0,0.25300000000000006
6,10,0,1.16,1,0.1,1,0.42400000000000004
13,11,1,1.88,1,0.1,0,0.422
29,5,0,1.04,1,0.1,0,0.12200000000000003
15,14,0,1.4,1,0.1,1,0.47
11,3,0,1.09,0,0.0,0,0.101
15,3,0,1.04,0,0.0,0,0.066
3,7,0,1.19,1,0.1,0,0.33100000000000007
20,19,0,1.1,2,0.2,0,0.65
26,2,0,1.08,0,0.0,0,0.0
4,13,0,1.19,1,0.1,1,0.5609999999999999
11,7,0,1.04,1,0.1,0,0.29000000000000004
4,5,1,2.31,0,0.0,0,0.22900000000000006
22,14,1,2.43,1,0.1,0,0.397
23,10,0,1.13,1,0.1,1,0.29900000000000015
25,5,0,1.07,1,0.1,0,0.14300000000000002
7,19,0,1.2,2,0.2,1,0.7699999999999999
9,6,0,1.36,0,0.0,0,0.21399999999999997
6,9,0,1.34,1,0.1,0,0.366
26,16,1,1.6,2,0.2,0,0.52
20,4,0,1.11,0,0.0,1,0.04899999999999996
6,11,1,1.86,1,0.1,0,0.494
10,15,0,1.1,2,0.2,1,0.5900000000000001
20,4,0,1.15,0,0.0,0,0.044999999999999984
23,4,0,1.12,0,0.0,0,0.01799999999999996
17,7,0,1.06,1,0.1,0,0.25200000000000006
12,18,1,1.78,2,0.2,0,0.7219999999999999
4,9,0,1.35,1,0.1,1,0.385
5,7,1,2.03,1,0.1,0,0.32700000000000007
19,3,1,1.81,0,0.0,0,0.04899999999999999
2,14,0,1.31,1,0.1,0,0.609
6,14,1,1.66,1,0.1,1,0.6339999999999999
7,20,0,1.23,2,0.2,0,0.8069999999999999
11,8,1,1.63,1,0.1,0,0.361
24,13,0,1.18,1,0.1,0,0.378
6,11,0,1.26,1,0.1,1,0.45400000000000007
21,9,1,1.77,1,0.1,1,0.317
29,1,0,1.15,0,0.0,0,0.0
19,10,0,1.01,1,0.1,1,0.3350000000000001
24,18,0,1.01,2,0.2,0,0.579
6,5,0,1.22,0,0.0,0,0.21800000000000003
4,2,1,1.71,2,0.2,0,0.261
16,16,0,1.36,2,0.2,1,0.544
4,13,0,1.38,1,0.1,1,0.5419999999999999
21,17,0,1.16,2,0.2,1,0.5540000000000002
14,12,0,1.31,1,0.1,1,0.4089999999999999
28,7,0,1.26,1,0.1,0,0.16600000000000004
17,3,0,1.24,0,0.0,0,0.025999999999999995
8,4,0,1.12,0,0.0,0,0.16799999999999995
23,6,0,1.17,0,0.0,0,0.093
2,19,0,1.35,1,0.1,0,0.8049999999999999
22,6,0,1.27,0,0.0,1,0.093
28,6,1,2.46,0,0.0,0,0.014000000000000012
11,3,0,1.06,0,0.0,0,0.10400000000000001
